"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-03","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","3.23","","","","2"
"2021-04","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","3.24","","","","2"
"2021-05","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","3.33","","","","2"
"2021-06","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","3.33","","","","2"
"2021-07","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","3.52","","","","2"
"2021-08","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","3.73","","","","2"
"2021-09","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","3.98","","","","2"
"2021-10","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","4.14","","","","2"
"2021-11","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","4.06","","","","2"
"2021-12","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","4.30","","","","2"
"2022-01","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","4.23","","","","2"
"2022-02","Canada","2016A000011124","Cooking or salad oil, 1 litre","Dollars","81","units","0","v735204","1.45","4.45","","","","2"
"2012-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.00","","","","2"
"2012-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.01","","","","2"
"2012-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.02","","","","2"
"2012-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.02","","","","2"
"2012-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.04","","","","2"
"2012-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.07","","","","2"
"2012-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.04","","","","2"
"2012-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.05","","","","2"
"2012-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","0.99","","","","2"
"2012-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.01","","","","2"
"2012-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.05","","","","2"
"2012-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.06","","","","2"
"2013-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.04","","","","2"
"2013-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","0.99","","","","2"
"2013-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.00","","","","2"
"2013-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","0.99","","","","2"
"2013-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.04","","","","2"
"2013-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.04","","","","2"
"2013-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.03","","","","2"
"2013-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.05","","","","2"
"2013-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.03","","","","2"
"2013-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.01","","","","2"
"2013-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.00","","","","2"
"2013-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.00","","","","2"
"2014-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","0.99","","","","2"
"2014-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.01","","","","2"
"2014-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.03","","","","2"
"2014-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.03","","","","2"
"2014-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.02","","","","2"
"2014-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.03","","","","2"
"2014-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.04","","","","2"
"2014-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.02","","","","2"
"2014-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","0.96","","","","2"
"2014-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.01","","","","2"
"2014-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.02","","","","2"
"2014-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.02","","","","2"
"2015-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.01","","","","2"
"2015-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.02","","","","2"
"2015-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.06","","","","2"
"2015-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.08","","","","2"
"2015-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.09","","","","2"
"2015-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.13","","","","2"
"2015-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.13","","","","2"
"2015-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.15","","","","2"
"2015-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.10","","","","2"
"2015-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.09","","","","2"
"2015-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.10","","","","2"
"2015-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.13","","","","2"
"2016-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.07","","","","2"
"2016-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.08","","","","2"
"2016-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.11","","","","2"
"2016-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.11","","","","2"
"2016-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.11","","","","2"
"2016-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.11","","","","2"
"2016-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.14","","","","2"
"2016-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.15","","","","2"
"2016-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.11","","","","2"
"2016-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.11","","","","2"
"2016-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.12","","","","2"
"2016-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.12","","","","2"
"2017-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.07","","","","2"
"2017-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.09","","","","2"
"2017-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.12","","","","2"
"2017-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.10","","","","2"
"2017-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.16","","","","2"
"2017-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.14","","","","2"
"2017-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.13","","","","2"
"2017-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.15","","","","2"
"2017-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.13","","","","2"
"2017-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.16","","","","2"
"2017-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.15","","","","2"
"2017-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.11","","","","2"
"2018-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.15","","","","2"
"2018-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.13","","","","2"
"2018-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.10","","","","2"
"2018-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.10","","","","2"
"2018-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.18","","","","2"
"2018-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.12","","","","2"
"2018-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.14","","","","2"
"2018-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.16","","","","2"
"2018-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.09","","","","2"
"2018-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.09","","","","2"
"2018-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.14","","","","2"
"2018-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.21","","","","2"
"2019-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.19","","","","2"
"2019-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.22","","","","2"
"2019-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.21","","","","2"
"2019-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.26","","","","2"
"2019-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.32","","","","2"
"2019-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.30","","","","2"
"2019-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.15","","","","2"
"2019-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.26","","","","2"
"2019-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.15","","","","2"
"2019-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.30","","","","2"
"2019-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.15","","","","2"
"2019-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.23","","","","2"
"2020-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.14","","","","2"
"2020-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.16","","","","2"
"2020-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.20","","","","2"
"2020-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.38","","","","2"
"2020-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.31","","","","2"
"2020-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.24","","","","2"
"2020-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.35","","","","2"
"2020-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.21","","","","2"
"2020-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.23","","","","2"
"2020-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.23","","","","2"
"2020-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.29","","","","2"
"2020-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.29","","","","2"
"2021-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.28","","","","2"
"2021-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.28","","","","2"
"2021-03","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.24","","","","2"
"2021-04","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.31","","","","2"
"2021-05","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.27","","","","2"
"2021-06","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.21","","","","2"
"2021-07","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.27","","","","2"
"2021-08","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.25","","","","2"
"2021-09","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.24","","","","2"
"2021-10","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.29","","","","2"
"2021-11","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.26","","","","2"
"2021-12","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.29","","","","2"
"2022-01","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.34","","","","2"
"2022-02","Canada","2016A000011124","Soup, canned, 284 millilitres","Dollars","81","units","0","v735205","1.46","1.28","","","","2"
"2012-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2012-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2012-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.83","","","","2"
"2012-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2012-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2012-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2012-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2012-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2012-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2012-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2012-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2012-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.82","","","","2"
"2013-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2013-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2013-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.83","","","","2"
"2013-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2013-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2013-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.83","","","","2"
"2013-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.83","","","","2"
"2013-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2013-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2013-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.84","","","","2"
"2013-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.83","","","","2"
"2013-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2014-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2014-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.85","","","","2"
"2014-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.87","","","","2"
"2014-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.89","","","","2"
"2014-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.90","","","","2"
"2014-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2014-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2014-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2014-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2014-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2014-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2014-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2015-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2015-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2015-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2015-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2015-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2015-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2015-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2015-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2015-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2015-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2015-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2015-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2016-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.96","","","","2"
"2016-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.96","","","","2"
"2016-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2016-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2017-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2017-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2017-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.98","","","","2"
"2017-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.96","","","","2"
"2017-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.98","","","","2"
"2017-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2017-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.00","","","","2"
"2018-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2018-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.01","","","","2"
"2018-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.02","","","","2"
"2018-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.09","","","","2"
"2018-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.19","","","","2"
"2018-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.20","","","","2"
"2018-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.21","","","","2"
"2018-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.24","","","","2"
"2018-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.23","","","","2"
"2018-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.24","","","","2"
"2018-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.25","","","","2"
"2018-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.26","","","","2"
"2019-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.27","","","","2"
"2019-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.29","","","","2"
"2019-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.27","","","","2"
"2019-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.26","","","","2"
"2019-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.26","","","","2"
"2019-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.24","","","","2"
"2019-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.26","","","","2"
"2019-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.31","","","","2"
"2019-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.34","","","","2"
"2019-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.36","","","","2"
"2019-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.42","","","","2"
"2019-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.46","","","","2"
